algorithm,num_layers,hidden_size,train_size,seed,inference_steps,epoch,train_energy,test_acc,wall_time_s
PC,6,256,500,0,20,20,140.696906,0.679,69.49
PC,6,256,500,0,20,21,140.630137,0.679,72.16
PC,6,256,500,0,20,22,140.865659,0.679,74.83
PC,6,256,500,0,20,23,140.474154,0.679,77.5
PC,6,256,500,0,20,24,140.96891,0.679,80.17
PC,6,256,500,0,20,25,140.43449,0.716,86.84
PC,6,256,500,0,20,26,140.290469,0.716,89.51
PC,6,256,500,0,20,27,140.172382,0.716,92.18
PC,6,256,500,0,20,28,140.253802,0.716,94.85
PC,6,256,500,0,20,29,139.684133,0.716,97.52
PC,6,256,500,0,20,30,139.732036,0.687,104.17
PC,6,256,500,0,50,1,205.617139,,5.74
PC,6,256,500,0,50,2,169.567458,,11.47
PC,6,256,500,0,50,3,158.70097,,17.23
PC,6,256,500,0,50,4,152.732831,,23.0
PC,6,256,500,0,50,5,148.801947,0.714,38.58
PC,6,256,500,0,50,6,145.897971,0.714,44.32
PC,6,256,500,0,50,7,143.615857,0.714,50.06
PC,6,256,500,0,50,8,141.956604,0.714,55.79
PC,6,256,500,0,50,9,140.541868,0.714,61.52
PC,6,256,500,0,50,10,139.36367,0.702,77.02
PC,6,256,500,0,50,11,138.382735,0.702,82.75
PC,6,256,500,0,50,12,137.918266,0.702,88.48
PC,6,256,500,0,50,13,137.175981,0.702,94.21
PC,6,256,500,0,50,14,136.648209,0.702,99.92
PC,6,256,500,0,50,15,136.004941,0.7,115.42
PC,6,256,500,0,50,16,136.42319,0.7,121.14
PC,6,256,500,0,50,17,135.551383,0.7,126.87
PC,6,256,500,0,50,18,135.088523,0.7,132.59
PC,6,256,500,0,50,19,135.205183,0.7,138.33
PC,6,256,500,0,50,20,134.761457,0.7,153.96
PC,6,256,500,0,50,21,134.429407,0.7,159.68
PC,6,256,500,0,50,22,134.374911,0.7,165.4
PC,6,256,500,0,50,23,134.248692,0.7,171.11
PC,6,256,500,0,50,24,133.882006,0.7,176.81
PC,6,256,500,0,50,25,133.728421,0.695,192.32
PC,6,256,500,0,50,26,133.631676,0.695,198.08
PC,6,256,500,0,50,27,133.645167,0.695,203.83
PC,6,256,500,0,50,28,133.456434,0.695,209.56
PC,6,256,500,0,50,29,133.392008,0.695,215.31
PC,6,256,500,0,50,30,133.390175,0.737,230.96
PC,6,256,500,1,10,1,215.669831,,1.64
PC,6,256,500,1,10,2,182.03171,,3.28
PC,6,256,500,1,10,3,172.178124,,4.92
PC,6,256,500,1,10,4,166.808829,,6.56
PC,6,256,500,1,10,5,162.99819,0.709,10.23
PC,6,256,500,1,10,6,159.72559,0.709,11.86
PC,6,256,500,1,10,7,157.564297,0.709,13.5
PC,6,256,500,1,10,8,156.137236,0.709,15.14
PC,6,256,500,1,10,9,154.963684,0.709,16.78
PC,6,256,500,1,10,10,154.111321,0.674,20.47
PC,6,256,500,1,10,11,153.253863,0.674,22.11
PC,6,256,500,1,10,12,152.722985,0.674,23.75
PC,6,256,500,1,10,13,152.093713,0.674,25.39
PC,6,256,500,1,10,14,151.510177,0.674,27.03
PC,6,256,500,1,10,15,151.043943,0.646,30.7
PC,6,256,500,1,10,16,150.710248,0.646,32.34
PC,6,256,500,1,10,17,150.381783,0.646,33.98
PC,6,256,500,1,10,18,149.978162,0.646,35.61
PC,6,256,500,1,10,19,149.726651,0.646,37.25
PC,6,256,500,1,10,20,149.235626,0.693,40.92
PC,6,256,500,1,10,21,148.928522,0.693,42.56
PC,6,256,500,1,10,22,148.559718,0.693,44.2
PC,6,256,500,1,10,23,148.519456,0.693,45.84
PC,6,256,500,1,10,24,148.067705,0.693,47.47
PC,6,256,500,1,10,25,148.163933,0.705,51.16
PC,6,256,500,1,10,26,148.061169,0.705,52.8
PC,6,256,500,1,10,27,148.079664,0.705,54.45
PC,6,256,500,1,10,28,148.066421,0.705,56.1
PC,6,256,500,1,10,29,147.930506,0.705,57.75
PC,6,256,500,1,10,30,148.062625,0.711,61.43
PC,6,256,500,1,20,1,208.730255,,2.67
PC,6,256,500,1,20,2,173.791106,,5.34
PC,6,256,500,1,20,3,163.346982,,8.01
PC,6,256,500,1,20,4,157.505698,,10.68
PC,6,256,500,1,20,5,153.594635,0.7,17.37
PC,6,256,500,1,20,6,150.532409,0.7,20.04
PC,6,256,500,1,20,7,148.441817,0.7,22.71
PC,6,256,500,1,20,8,146.845299,0.7,25.38
PC,6,256,500,1,20,9,145.357232,0.7,28.05
PC,6,256,500,1,20,10,144.08825,0.706,34.69
PC,6,256,500,1,20,11,143.444198,0.706,37.36
PC,6,256,500,1,20,12,142.641932,0.706,40.03
PC,6,256,500,1,20,13,141.658049,0.706,42.7
PC,6,256,500,1,20,14,141.07854,0.706,45.38
PC,6,256,500,1,20,15,140.569672,0.713,52.03
PC,6,256,500,1,20,16,139.908007,0.713,54.7
PC,6,256,500,1,20,17,139.834182,0.713,57.37
PC,6,256,500,1,20,18,139.853152,0.713,60.04
PC,6,256,500,1,20,19,139.701948,0.713,62.7
PC,6,256,500,1,20,20,139.542651,0.686,69.33
PC,6,256,500,1,20,21,139.117753,0.686,72.0
PC,6,256,500,1,20,22,139.575906,0.686,74.67
PC,6,256,500,1,20,23,138.689906,0.686,77.35
PC,6,256,500,1,20,24,138.588033,0.686,80.02
PC,6,256,500,1,20,25,138.452004,0.705,86.67
PC,6,256,500,1,20,26,138.607808,0.705,89.34
PC,6,256,500,1,20,27,138.59007,0.705,92.0
PC,6,256,500,1,20,28,137.980964,0.705,94.66
PC,6,256,500,1,20,29,138.68446,0.705,97.33
PC,6,256,500,1,20,30,138.071991,0.687,103.96
PC,6,256,500,1,50,1,204.729562,,5.74
PC,6,256,500,1,50,2,168.028332,,11.48
PC,6,256,500,1,50,3,157.14662,,17.22
PC,6,256,500,1,50,4,151.147225,,22.95
PC,6,256,500,1,50,5,147.220639,0.693,38.63
PC,6,256,500,1,50,6,144.315533,0.693,44.38
PC,6,256,500,1,50,7,142.228923,0.693,50.12
PC,6,256,500,1,50,8,140.499608,0.693,55.85
PC,6,256,500,1,50,9,139.074939,0.693,61.57
PC,6,256,500,1,50,10,137.88884,0.751,77.2
PC,6,256,500,1,50,11,136.977105,0.751,82.96
PC,6,256,500,1,50,12,136.365282,0.751,88.69
PC,6,256,500,1,50,13,135.605651,0.751,94.43
PC,6,256,500,1,50,14,134.934964,0.751,100.15
PC,6,256,500,1,50,15,134.567218,0.702,115.68
PC,6,256,500,1,50,16,134.390644,0.702,121.41
PC,6,256,500,1,50,17,134.380483,0.702,127.13
PC,6,256,500,1,50,18,134.833661,0.702,132.84
PC,6,256,500,1,50,19,134.084411,0.702,138.56
PC,6,256,500,1,50,20,133.191328,0.642,154.11
PC,6,256,500,1,50,21,133.055418,0.642,159.86
PC,6,256,500,1,50,22,132.730948,0.642,165.59
PC,6,256,500,1,50,23,132.372446,0.642,171.32
PC,6,256,500,1,50,24,132.438658,0.642,177.05
PC,6,256,500,1,50,25,132.28568,0.657,192.74
PC,6,256,500,1,50,26,132.165279,0.657,198.5
PC,6,256,500,1,50,27,132.1491,0.657,204.24
PC,6,256,500,1,50,28,131.923016,0.657,209.97
PC,6,256,500,1,50,29,131.940626,0.657,215.69
PC,6,256,500,1,50,30,131.681471,0.692,231.34
PC,6,256,500,2,10,1,217.17845,,1.65
PC,6,256,500,2,10,2,182.944677,,3.3
PC,6,256,500,2,10,3,173.385989,,4.96
PC,6,256,500,2,10,4,167.660608,,6.61
PC,6,256,500,2,10,5,163.988238,0.715,10.28
PC,6,256,500,2,10,6,161.42823,0.715,11.93
PC,6,256,500,2,10,7,159.360466,0.715,13.57
PC,6,256,500,2,10,8,157.807879,0.715,15.21
PC,6,256,500,2,10,9,156.646778,0.715,16.86
PC,6,256,500,2,10,10,155.429599,0.624,20.56
PC,6,256,500,2,10,11,154.507501,0.624,22.2
PC,6,256,500,2,10,12,153.836744,0.624,23.85
PC,6,256,500,2,10,13,153.358629,0.624,25.5
PC,6,256,500,2,10,14,152.819636,0.624,27.14
PC,6,256,500,2,10,15,152.273314,0.619,30.85
PC,6,256,500,2,10,16,151.849061,0.619,32.5
PC,6,256,500,2,10,17,151.623401,0.619,34.15
PC,6,256,500,2,10,18,151.375813,0.619,35.79
PC,6,256,500,2,10,19,150.974928,0.619,37.44
PC,6,256,500,2,10,20,150.772422,0.632,41.12
PC,6,256,500,2,10,21,150.099089,0.632,42.76
PC,6,256,500,2,10,22,149.842279,0.632,44.41
PC,6,256,500,2,10,23,149.599804,0.632,46.05
PC,6,256,500,2,10,24,149.365905,0.632,47.69
PC,6,256,500,2,10,25,149.386582,0.641,51.36
PC,6,256,500,2,10,26,149.143917,0.641,53.0
PC,6,256,500,2,10,27,148.873957,0.641,54.64
PC,6,256,500,2,10,28,148.682468,0.641,56.28
PC,6,256,500,2,10,29,148.594648,0.641,57.92
PC,6,256,500,2,10,30,148.445611,0.678,61.59
PC,6,256,500,2,20,1,210.173327,,2.67
PC,6,256,500,2,20,2,175.065876,,5.34
PC,6,256,500,2,20,3,164.570496,,8.0
PC,6,256,500,2,20,4,158.787735,,10.67
PC,6,256,500,2,20,5,154.764883,0.712,17.32
PC,6,256,500,2,20,6,151.896728,0.712,19.99
PC,6,256,500,2,20,7,149.565072,0.712,22.66
PC,6,256,500,2,20,8,147.938917,0.712,25.33
PC,6,256,500,2,20,9,146.735962,0.712,27.99
PC,6,256,500,2,20,10,145.532876,0.732,34.64
PC,6,256,500,2,20,11,144.85176,0.732,37.3
PC,6,256,500,2,20,12,143.90559,0.732,39.96
PC,6,256,500,2,20,13,143.257569,0.732,42.63
PC,6,256,500,2,20,14,142.537824,0.732,45.32
PC,6,256,500,2,20,15,142.015689,0.699,52.0
PC,6,256,500,2,20,16,141.33696,0.699,54.68
PC,6,256,500,2,20,17,141.101509,0.699,57.35
PC,6,256,500,2,20,18,140.933582,0.699,60.02
PC,6,256,500,2,20,19,140.714663,0.699,62.7
PC,6,256,500,2,20,20,140.900902,0.688,69.35
PC,6,256,500,2,20,21,140.892222,0.688,72.02
PC,6,256,500,2,20,22,140.483752,0.688,74.69
PC,6,256,500,2,20,23,139.906451,0.688,77.36
PC,6,256,500,2,20,24,139.852389,0.688,80.03
PC,6,256,500,2,20,25,140.642682,0.671,86.69
PC,6,256,500,2,20,26,140.993861,0.671,89.35
PC,6,256,500,2,20,27,140.082215,0.671,92.02
PC,6,256,500,2,20,28,140.138097,0.671,94.68
PC,6,256,500,2,20,29,139.429304,0.671,97.35
PC,6,256,500,2,20,30,139.277038,0.684,104.0
PC,6,256,500,2,50,1,206.903273,,5.74
PC,6,256,500,2,50,2,169.535486,,11.48
PC,6,256,500,2,50,3,158.482448,,17.22
PC,6,256,500,2,50,4,152.481434,,22.99
PC,6,256,500,2,50,5,148.448364,0.735,38.69
PC,6,256,500,2,50,6,145.62717,0.735,44.43
PC,6,256,500,2,50,7,143.542172,0.735,50.17
PC,6,256,500,2,50,8,141.776969,0.735,55.91
PC,6,256,500,2,50,9,140.340354,0.735,61.65
PC,6,256,500,2,50,10,139.297292,0.719,77.19
PC,6,256,500,2,50,11,138.353933,0.719,82.94
PC,6,256,500,2,50,12,137.657952,0.719,88.69
PC,6,256,500,2,50,13,137.340601,0.719,94.42
PC,6,256,500,2,50,14,136.549334,0.719,100.15
PC,6,256,500,2,50,15,136.090119,0.704,115.67
PC,6,256,500,2,50,16,135.946135,0.704,121.4
PC,6,256,500,2,50,17,135.690368,0.704,127.12
PC,6,256,500,2,50,18,136.010044,0.704,132.87
PC,6,256,500,2,50,19,135.002958,0.704,138.62
PC,6,256,500,2,50,20,134.591141,0.737,154.31
PC,6,256,500,2,50,21,134.332475,0.737,160.04
PC,6,256,500,2,50,22,134.179472,0.737,165.77
PC,6,256,500,2,50,23,134.254405,0.737,171.49
PC,6,256,500,2,50,24,134.038186,0.737,177.21
PC,6,256,500,2,50,25,134.070033,0.658,192.79
PC,6,256,500,2,50,26,133.732879,0.658,198.53
PC,6,256,500,2,50,27,133.679462,0.658,204.25
PC,6,256,500,2,50,28,133.942998,0.658,209.96
PC,6,256,500,2,50,29,133.367365,0.658,215.67
PC,6,256,500,2,50,30,133.25403,0.694,231.19
PC,6,256,1000,0,10,1,200.532882,,3.29
PC,6,256,1000,0,10,2,172.198838,,6.58
PC,6,256,1000,0,10,3,164.626392,,9.87
PC,6,256,1000,0,10,4,160.634373,,13.15
PC,6,256,1000,0,10,5,158.405919,0.661,18.46
PC,6,256,1000,0,10,6,156.940339,0.661,21.75
PC,6,256,1000,0,10,7,155.808629,0.661,25.03
PC,6,256,1000,0,10,8,154.862582,0.661,28.31
PC,6,256,1000,0,10,9,154.164523,0.661,31.6
PC,6,256,1000,0,10,10,153.702069,0.66,36.91
PC,6,256,1000,0,10,11,153.253753,0.66,40.19
PC,6,256,1000,0,10,12,152.858963,0.66,43.47
PC,6,256,1000,0,10,13,152.674247,0.66,46.76
PC,6,256,1000,0,10,14,152.237001,0.66,50.03
PC,6,256,1000,0,10,15,152.037219,0.659,55.34
PC,6,256,1000,0,10,16,151.813908,0.659,58.62
PC,6,256,1000,0,10,17,151.516224,0.659,61.89
PC,6,256,1000,0,10,18,151.541528,0.659,65.17
PC,6,256,1000,0,10,19,151.43356,0.659,68.45
PC,6,256,1000,0,10,20,151.312586,0.702,73.75
PC,6,256,1000,0,10,21,151.310638,0.702,77.02
PC,6,256,1000,0,10,22,151.148438,0.702,80.3
PC,6,256,1000,0,10,23,151.047508,0.702,83.58
PC,6,256,1000,0,10,24,150.771492,0.702,86.86
PC,6,256,1000,0,10,25,150.579189,0.724,92.19
PC,6,256,1000,0,10,26,150.423707,0.724,95.47
PC,6,256,1000,0,10,27,150.376028,0.724,98.75
PC,6,256,1000,0,10,28,150.381424,0.724,102.03
PC,6,256,1000,0,10,29,150.276081,0.724,105.31
PC,6,256,1000,0,10,30,150.224879,0.722,110.66
PC,6,256,1000,0,20,1,192.799471,,5.35
PC,6,256,1000,0,20,2,163.019924,,10.71
PC,6,256,1000,0,20,3,154.805406,,16.06
PC,6,256,1000,0,20,4,150.342935,,21.41
PC,6,256,1000,0,20,5,147.521156,0.683,30.77
PC,6,256,1000,0,20,6,145.610671,0.683,36.11
PC,6,256,1000,0,20,7,144.429885,0.683,41.44
PC,6,256,1000,0,20,8,144.049886,0.683,46.8
PC,6,256,1000,0,20,9,142.980887,0.683,52.17
PC,6,256,1000,0,20,10,141.975457,0.681,61.5
PC,6,256,1000,0,20,11,141.732092,0.681,66.84
PC,6,256,1000,0,20,12,141.049785,0.681,72.2
PC,6,256,1000,0,20,13,140.770575,0.681,77.56
PC,6,256,1000,0,20,14,140.669604,0.681,82.92
PC,6,256,1000,0,20,15,140.351574,0.701,92.24
PC,6,256,1000,0,20,16,140.154037,0.701,97.58
PC,6,256,1000,0,20,17,140.033209,0.701,102.92
PC,6,256,1000,0,20,18,139.843123,0.701,108.25
PC,6,256,1000,0,20,19,139.794865,0.701,113.58
PC,6,256,1000,0,20,20,139.806288,0.662,122.92
PC,6,256,1000,0,20,21,139.582482,0.662,128.24
PC,6,256,1000,0,20,22,139.538598,0.662,133.56
PC,6,256,1000,0,20,23,139.308903,0.662,138.88
PC,6,256,1000,0,20,24,139.390414,0.662,144.21
PC,6,256,1000,0,20,25,139.226843,0.724,153.48
PC,6,256,1000,0,20,26,139.13827,0.724,158.8
PC,6,256,1000,0,20,27,139.137591,0.724,164.16
PC,6,256,1000,0,20,28,139.045314,0.724,169.52
PC,6,256,1000,0,20,29,139.167844,0.724,174.88
PC,6,256,1000,0,20,30,139.041593,0.719,184.2
PC,6,256,1000,0,50,1,188.292997,,11.53
PC,6,256,1000,0,50,2,156.713029,,23.03
PC,6,256,1000,0,50,3,148.304499,,34.5
PC,6,256,1000,0,50,4,143.690217,,45.95
PC,6,256,1000,0,50,5,140.903783,0.687,67.34
PC,6,256,1000,0,50,6,139.331527,0.687,78.83
PC,6,256,1000,0,50,7,137.943399,0.687,90.29
PC,6,256,1000,0,50,8,136.826426,0.687,101.74
PC,6,256,1000,0,50,9,136.200517,0.687,113.2
PC,6,256,1000,0,50,10,135.772577,0.698,134.6
PC,6,256,1000,0,50,11,135.347102,0.698,146.07
PC,6,256,1000,0,50,12,134.856898,0.698,157.53
PC,6,256,1000,0,50,13,134.31973,0.698,169.02
PC,6,256,1000,0,50,14,133.953997,0.698,180.48
PC,6,256,1000,0,50,15,133.778376,0.697,201.88
PC,6,256,1000,0,50,16,133.944388,0.697,213.35
PC,6,256,1000,0,50,17,133.572432,0.697,224.8
PC,6,256,1000,0,50,18,133.386365,0.697,236.25
PC,6,256,1000,0,50,19,133.714002,0.697,247.69
PC,6,256,1000,0,50,20,133.455469,0.684,268.93
PC,6,256,1000,0,50,21,133.176305,0.684,280.37
PC,6,256,1000,0,50,22,133.194937,0.684,291.8
PC,6,256,1000,0,50,23,133.089264,0.684,303.29
PC,6,256,1000,0,50,24,133.195312,0.684,314.8
PC,6,256,1000,0,50,25,132.882429,0.712,336.09
PC,6,256,1000,0,50,26,133.126112,0.712,347.54
PC,6,256,1000,0,50,27,133.126381,0.712,358.99
PC,6,256,1000,0,50,28,132.966107,0.712,370.43
PC,6,256,1000,0,50,29,132.989857,0.712,381.86
PC,6,256,1000,0,50,30,132.827048,0.64,403.26
PC,6,256,1000,1,10,1,199.83082,,3.29
PC,6,256,1000,1,10,2,171.250049,,6.57
PC,6,256,1000,1,10,3,163.66911,,9.86
PC,6,256,1000,1,10,4,159.904539,,13.15
PC,6,256,1000,1,10,5,157.893875,0.684,18.49
PC,6,256,1000,1,10,6,156.499095,0.684,21.78
PC,6,256,1000,1,10,7,155.001837,0.684,25.06
PC,6,256,1000,1,10,8,153.976179,0.684,28.34
PC,6,256,1000,1,10,9,153.32649,0.684,31.63
PC,6,256,1000,1,10,10,152.907239,0.704,36.94
PC,6,256,1000,1,10,11,152.319354,0.704,40.22
PC,6,256,1000,1,10,12,152.059973,0.704,43.5
PC,6,256,1000,1,10,13,151.807776,0.704,46.78
PC,6,256,1000,1,10,14,151.780202,0.704,50.06
PC,6,256,1000,1,10,15,151.421806,0.676,55.37
PC,6,256,1000,1,10,16,151.107577,0.676,58.67
PC,6,256,1000,1,10,17,150.84133,0.676,61.96
PC,6,256,1000,1,10,18,150.580514,0.676,65.26
PC,6,256,1000,1,10,19,150.34958,0.676,68.55
PC,6,256,1000,1,10,20,150.42107,0.706,73.87
PC,6,256,1000,1,10,21,150.4991,0.706,77.16
PC,6,256,1000,1,10,22,150.447988,0.706,80.45
PC,6,256,1000,1,10,23,150.301245,0.706,83.74
PC,6,256,1000,1,10,24,150.078,0.706,87.02
PC,6,256,1000,1,10,25,149.906005,0.708,92.34
PC,6,256,1000,1,10,26,149.831337,0.708,95.64
PC,6,256,1000,1,10,27,149.578582,0.708,98.92
PC,6,256,1000,1,10,28,149.5644,0.708,102.2
PC,6,256,1000,1,10,29,149.328063,0.708,105.49
PC,6,256,1000,1,10,30,149.323123,0.694,110.8
PC,6,256,1000,1,20,1,191.972734,,5.35
PC,6,256,1000,1,20,2,161.945741,,10.69
PC,6,256,1000,1,20,3,153.730605,,16.04
PC,6,256,1000,1,20,4,149.328095,,21.39
PC,6,256,1000,1,20,5,146.735252,0.668,30.72
PC,6,256,1000,1,20,6,144.748947,0.668,36.06
PC,6,256,1000,1,20,7,143.662827,0.668,41.42
PC,6,256,1000,1,20,8,142.668554,0.668,46.78
PC,6,256,1000,1,20,9,142.162082,0.668,52.12
PC,6,256,1000,1,20,10,141.811037,0.653,61.49
PC,6,256,1000,1,20,11,140.939745,0.653,66.84
PC,6,256,1000,1,20,12,140.496539,0.653,72.18
PC,6,256,1000,1,20,13,140.311819,0.653,77.51
PC,6,256,1000,1,20,14,139.690316,0.653,82.84
PC,6,256,1000,1,20,15,139.524273,0.681,92.18
PC,6,256,1000,1,20,16,139.362445,0.681,97.52
PC,6,256,1000,1,20,17,139.315733,0.681,102.84
PC,6,256,1000,1,20,18,139.287289,0.681,108.21
PC,6,256,1000,1,20,19,138.953534,0.681,113.56
PC,6,256,1000,1,20,20,139.158832,0.675,122.88
PC,6,256,1000,1,20,21,138.677194,0.675,128.21
PC,6,256,1000,1,20,22,138.707512,0.675,133.54
PC,6,256,1000,1,20,23,138.899422,0.675,138.86
PC,6,256,1000,1,20,24,138.579708,0.675,144.2
PC,6,256,1000,1,20,25,138.672693,0.724,153.54
PC,6,256,1000,1,20,26,138.482097,0.724,158.89
PC,6,256,1000,1,20,27,138.400696,0.724,164.23
PC,6,256,1000,1,20,28,138.399717,0.724,169.56
PC,6,256,1000,1,20,29,138.536359,0.724,174.9
PC,6,256,1000,1,20,30,138.721981,0.698,184.2
PC,6,256,1000,1,50,1,187.242087,,11.49
PC,6,256,1000,1,50,2,155.773484,,22.97
PC,6,256,1000,1,50,3,147.395242,,34.47
PC,6,256,1000,1,50,4,142.91936,,45.95
PC,6,256,1000,1,50,5,140.07659,0.663,67.22
PC,6,256,1000,1,50,6,138.368037,0.663,78.69
PC,6,256,1000,1,50,7,137.733733,0.663,90.14
PC,6,256,1000,1,50,8,136.104832,0.663,101.59
PC,6,256,1000,1,50,9,135.236821,0.663,113.05
PC,6,256,1000,1,50,10,134.840277,0.664,134.35
PC,6,256,1000,1,50,11,134.130253,0.664,145.8
PC,6,256,1000,1,50,12,133.851217,0.664,157.32
PC,6,256,1000,1,50,13,133.480946,0.664,168.82
PC,6,256,1000,1,50,14,133.53394,0.664,180.31
PC,6,256,1000,1,50,15,132.870755,0.726,201.72
PC,6,256,1000,1,50,16,132.709337,0.726,213.18
PC,6,256,1000,1,50,17,132.576129,0.726,224.64
PC,6,256,1000,1,50,18,133.013612,0.726,236.1
PC,6,256,1000,1,50,19,132.761838,0.726,247.6
PC,6,256,1000,1,50,20,132.537658,0.678,268.93
PC,6,256,1000,1,50,21,132.205815,0.678,280.41
PC,6,256,1000,1,50,22,132.216857,0.678,291.85
PC,6,256,1000,1,50,23,132.326831,0.678,303.3
PC,6,256,1000,1,50,24,132.055545,0.678,314.72
PC,6,256,1000,1,50,25,131.859973,0.624,335.93
PC,6,256,1000,1,50,26,132.067644,0.624,347.38
PC,6,256,1000,1,50,27,131.894623,0.624,358.82
PC,6,256,1000,1,50,28,132.225539,0.624,370.28
PC,6,256,1000,1,50,29,132.076878,0.624,381.76
PC,6,256,1000,1,50,30,132.376462,0.661,403.04
PC,6,256,1000,2,10,1,200.571716,,3.28
PC,6,256,1000,2,10,2,172.174268,,6.57
PC,6,256,1000,2,10,3,165.298868,,9.86
PC,6,256,1000,2,10,4,160.855387,,13.15
PC,6,256,1000,2,10,5,158.55455,0.653,18.5
PC,6,256,1000,2,10,6,157.337549,0.653,21.79
PC,6,256,1000,2,10,7,156.454555,0.653,25.07
PC,6,256,1000,2,10,8,155.503583,0.653,28.36
PC,6,256,1000,2,10,9,154.393885,0.653,31.64
PC,6,256,1000,2,10,10,153.687442,0.633,36.96
PC,6,256,1000,2,10,11,153.210539,0.633,40.25
PC,6,256,1000,2,10,12,152.905599,0.633,43.53
PC,6,256,1000,2,10,13,152.376303,0.633,46.81
PC,6,256,1000,2,10,14,152.164107,0.633,50.1
PC,6,256,1000,2,10,15,152.295107,0.696,55.41
PC,6,256,1000,2,10,16,152.254396,0.696,58.7
PC,6,256,1000,2,10,17,152.119896,0.696,61.98
PC,6,256,1000,2,10,18,151.970611,0.696,65.26
PC,6,256,1000,2,10,19,151.883126,0.696,68.55
PC,6,256,1000,2,10,20,151.584906,0.683,73.86
PC,6,256,1000,2,10,21,151.53166,0.683,77.16
PC,6,256,1000,2,10,22,151.366195,0.683,80.44
PC,6,256,1000,2,10,23,151.296342,0.683,83.73
PC,6,256,1000,2,10,24,151.23099,0.683,87.02
PC,6,256,1000,2,10,25,151.278811,0.675,92.34
PC,6,256,1000,2,10,26,151.206912,0.675,95.62
PC,6,256,1000,2,10,27,151.233293,0.675,98.91
PC,6,256,1000,2,10,28,151.15798,0.675,102.19
PC,6,256,1000,2,10,29,151.183087,0.675,105.48
PC,6,256,1000,2,10,30,151.030094,0.719,110.8
PC,6,256,1000,2,20,1,192.976884,,5.34
PC,6,256,1000,2,20,2,163.331775,,10.67
PC,6,256,1000,2,20,3,155.007257,,16.0
PC,6,256,1000,2,20,4,150.601665,,21.33
PC,6,256,1000,2,20,5,148.007109,0.687,30.63
PC,6,256,1000,2,20,6,146.216898,0.687,35.96
PC,6,256,1000,2,20,7,144.988398,0.687,41.29
PC,6,256,1000,2,20,8,144.005689,0.687,46.63
PC,6,256,1000,2,20,9,143.514786,0.687,52.0
PC,6,256,1000,2,20,10,143.060138,0.636,61.35
PC,6,256,1000,2,20,11,142.674888,0.636,66.71
PC,6,256,1000,2,20,12,141.917444,0.636,72.07
PC,6,256,1000,2,20,13,141.777018,0.636,77.42
PC,6,256,1000,2,20,14,141.327062,0.636,82.76
PC,6,256,1000,2,20,15,141.524517,0.703,92.14
PC,6,256,1000,2,20,16,140.981176,0.703,97.48
PC,6,256,1000,2,20,17,140.795471,0.703,102.82
PC,6,256,1000,2,20,18,140.390944,0.703,108.16
PC,6,256,1000,2,20,19,140.440252,0.703,113.49
PC,6,256,1000,2,20,20,140.459705,0.705,122.81
PC,6,256,1000,2,20,21,140.26068,0.705,128.14
PC,6,256,1000,2,20,22,140.194944,0.705,133.47
PC,6,256,1000,2,20,23,140.232786,0.705,138.8
PC,6,256,1000,2,20,24,140.142606,0.705,144.12
PC,6,256,1000,2,20,25,140.026468,0.654,153.42
PC,6,256,1000,2,20,26,139.983568,0.654,158.75
PC,6,256,1000,2,20,27,140.196079,0.654,164.08
PC,6,256,1000,2,20,28,139.949842,0.654,169.4
PC,6,256,1000,2,20,29,140.262447,0.654,174.73
PC,6,256,1000,2,20,30,139.717581,0.669,184.09
PC,6,256,1000,2,50,1,188.396844,,11.47
PC,6,256,1000,2,50,2,156.937892,,22.91
PC,6,256,1000,2,50,3,148.441137,,34.35
PC,6,256,1000,2,50,4,144.10006,,45.78
PC,6,256,1000,2,50,5,141.292425,0.723,66.99
PC,6,256,1000,2,50,6,140.069136,0.723,78.46
PC,6,256,1000,2,50,7,138.716891,0.723,89.95
PC,6,256,1000,2,50,8,137.410785,0.723,101.44
PC,6,256,1000,2,50,9,136.795706,0.723,112.96
PC,6,256,1000,2,50,10,135.99949,0.713,134.27
PC,6,256,1000,2,50,11,135.667178,0.713,145.74
PC,6,256,1000,2,50,12,135.368741,0.713,157.2
PC,6,256,1000,2,50,13,134.865942,0.713,168.65
PC,6,256,1000,2,50,14,134.869434,0.713,180.11
PC,6,256,1000,2,50,15,134.627752,0.69,201.46
PC,6,256,1000,2,50,16,134.354009,0.69,212.93
PC,6,256,1000,2,50,17,134.391918,0.69,224.39
PC,6,256,1000,2,50,18,134.312354,0.69,235.87
PC,6,256,1000,2,50,19,134.118969,0.69,247.32
PC,6,256,1000,2,50,20,134.633972,0.674,268.59
PC,6,256,1000,2,50,21,133.968353,0.674,280.03
PC,6,256,1000,2,50,22,134.060559,0.674,291.46
PC,6,256,1000,2,50,23,133.708214,0.674,302.89
PC,6,256,1000,2,50,24,134.014807,0.674,314.31
PC,6,256,1000,2,50,25,133.510945,0.664,335.52
PC,6,256,1000,2,50,26,133.671095,0.664,346.98
PC,6,256,1000,2,50,27,133.639578,0.664,358.43
PC,6,256,1000,2,50,28,134.234668,0.664,369.86
PC,6,256,1000,2,50,29,133.673877,0.664,381.31
PC,6,256,1000,2,50,30,133.345469,0.649,402.57
PC,6,256,5000,0,10,1,172.851802,,16.38
PC,6,256,5000,0,10,2,157.7429,,32.77
PC,6,256,5000,0,10,3,155.551784,,49.15
PC,6,256,5000,0,10,4,154.650725,,65.54
