algorithm,num_layers,hidden_size,train_size,seed,inference_steps,epoch,train_loss_or_energy,test_acc,wall_time_s,eval_time_s,optimiser_steps,inference_steps_total
PC,2,256,1000,1,50,9,154.087173,0.806,4.8344,4.5954,1000,50000
PC,2,256,1000,1,50,10,157.17771,0.811,4.8369,4.7038,1000,50000
PC,2,256,1000,1,50,11,165.619844,0.788,4.9609,4.6153,1000,50000
PC,2,256,1000,1,50,12,162.184439,0.78,4.8786,4.6604,1000,50000
PC,2,256,1000,1,50,13,156.945609,0.78,4.8766,4.6091,1000,50000
PC,2,256,1000,1,50,14,154.164237,0.789,4.8781,4.6138,1000,50000
PC,2,256,1000,1,50,15,151.155815,0.793,4.8743,4.6096,1000,50000
PC,2,256,1000,1,50,16,147.94471,0.794,4.8835,4.5914,1000,50000
PC,2,256,1000,1,50,17,146.512741,0.792,4.8646,4.588,1000,50000
PC,2,256,1000,1,50,18,145.615696,0.799,4.8688,4.6137,1000,50000
PC,2,256,1000,1,50,19,145.144781,0.796,4.8865,4.6528,1000,50000
PC,2,256,1000,1,50,20,144.893322,0.796,4.8623,4.5992,1000,50000
PC,2,256,1000,1,50,21,144.443047,0.792,4.8822,4.6686,1000,50000
PC,2,256,1000,1,50,22,144.037846,0.793,4.8513,4.647,1000,50000
PC,2,256,1000,1,50,23,143.629853,0.791,4.8405,4.6448,1000,50000
PC,2,256,1000,1,50,24,143.426607,0.787,4.8471,4.601,1000,50000
PC,2,256,1000,1,50,25,143.114925,0.793,4.8408,4.5976,1000,50000
PC,2,256,1000,1,50,26,142.725804,0.798,4.8475,4.5877,1000,50000
PC,2,256,1000,1,50,27,142.557691,0.792,4.8373,5.621,1000,50000
PC,2,256,1000,1,50,28,142.437362,0.788,6.5351,5.0626,1000,50000
PC,2,256,1000,1,50,29,142.204797,0.788,5.5053,4.9983,1000,50000
PC,2,256,1000,1,50,30,142.106499,0.787,5.3197,4.9474,1000,50000
BP,2,256,5000,1,0,1,0.618289,0.906,0.2242,0.0349,79,0
BP,2,256,5000,1,0,2,0.270606,0.91,0.216,0.0349,79,0
BP,2,256,5000,1,0,3,0.185509,0.923,0.2165,0.0346,79,0
BP,2,256,5000,1,0,4,0.130377,0.934,0.2204,0.035,79,0
BP,2,256,5000,1,0,5,0.080517,0.922,0.2232,0.0352,79,0
BP,2,256,5000,1,0,6,0.056595,0.933,0.2278,0.0356,79,0
BP,2,256,5000,1,0,7,0.030396,0.939,0.224,0.0359,79,0
BP,2,256,5000,1,0,8,0.020516,0.948,0.2388,0.0372,79,0
BP,2,256,5000,1,0,9,0.013774,0.94,0.2298,0.0376,79,0
BP,2,256,5000,1,0,10,0.007261,0.947,0.2303,0.0374,79,0
BP,2,256,5000,1,0,11,0.003915,0.945,0.235,0.0394,79,0
BP,2,256,5000,1,0,12,0.002868,0.941,0.258,0.0431,79,0
BP,2,256,5000,1,0,13,0.003644,0.944,0.2569,0.0394,79,0
BP,2,256,5000,1,0,14,0.002185,0.945,0.2434,0.0386,79,0
BP,2,256,5000,1,0,15,0.001603,0.944,0.2291,0.0377,79,0
BP,2,256,5000,1,0,16,0.00139,0.945,0.2294,0.0365,79,0
BP,2,256,5000,1,0,17,0.00127,0.942,0.2292,0.0367,79,0
BP,2,256,5000,1,0,18,0.001014,0.944,0.2286,0.0353,79,0
BP,2,256,5000,1,0,19,0.000886,0.945,0.2232,0.0352,79,0
BP,2,256,5000,1,0,20,0.000789,0.942,0.2195,0.0348,79,0
BP,2,256,5000,1,0,21,0.00072,0.944,0.2194,0.0345,79,0
BP,2,256,5000,1,0,22,0.000641,0.944,0.2162,0.0342,79,0
BP,2,256,5000,1,0,23,0.000582,0.944,0.2159,0.0345,79,0
BP,2,256,5000,1,0,24,0.000535,0.945,0.2161,0.0342,79,0
BP,2,256,5000,1,0,25,0.00049,0.944,0.2157,0.0346,79,0
BP,2,256,5000,1,0,26,0.000454,0.945,0.2154,0.0345,79,0
BP,2,256,5000,1,0,27,0.000416,0.943,0.2187,0.0348,79,0
BP,2,256,5000,1,0,28,0.000383,0.943,0.218,0.0342,79,0
BP,2,256,5000,1,0,29,0.000353,0.944,0.2176,0.0354,79,0
BP,2,256,5000,1,0,30,0.000322,0.943,0.2168,0.0345,79,0
PC,2,256,5000,1,10,1,200.733502,0.752,8.3417,1.0548,5000,50000
PC,2,256,5000,1,10,2,166.170093,0.792,8.4667,1.0636,5000,50000
PC,2,256,5000,1,10,3,157.283107,0.774,8.5305,1.0647,5000,50000
PC,2,256,5000,1,10,4,152.834474,0.768,8.7848,1.0641,5000,50000
PC,2,256,5000,1,10,5,150.234258,0.766,8.8117,1.1241,5000,50000
PC,2,256,5000,1,10,6,148.440396,0.745,8.511,1.1023,5000,50000
PC,2,256,5000,1,10,7,147.155837,0.752,8.3534,1.0731,5000,50000
PC,2,256,5000,1,10,8,146.197442,0.76,8.1435,1.0539,5000,50000
PC,2,256,5000,1,10,9,145.408228,0.76,9.0135,1.0554,5000,50000
PC,2,256,5000,1,10,10,145.005626,0.76,8.1726,1.0632,5000,50000
PC,2,256,5000,1,10,11,144.657165,0.768,8.2491,1.0546,5000,50000
PC,2,256,5000,1,10,12,144.308522,0.761,8.2928,1.0743,5000,50000
PC,2,256,5000,1,10,13,144.031985,0.764,8.7332,1.131,5000,50000
PC,2,256,5000,1,10,14,143.858542,0.76,8.776,1.1132,5000,50000
PC,2,256,5000,1,10,15,143.701476,0.75,8.4871,1.0659,5000,50000
PC,2,256,5000,1,10,16,143.670573,0.758,8.8682,1.0736,5000,50000
PC,2,256,5000,1,10,17,143.583364,0.749,8.4819,1.2788,5000,50000
PC,2,256,5000,1,10,18,143.459404,0.749,9.9537,1.2964,5000,50000
PC,2,256,5000,1,10,19,143.449471,0.743,9.8673,1.6155,5000,50000
PC,2,256,5000,1,10,20,143.381393,0.744,13.934,1.7003,5000,50000
PC,2,256,5000,1,10,21,143.407227,0.731,13.8465,1.3742,5000,50000
PC,2,256,5000,1,10,22,143.409503,0.728,10.1665,1.1248,5000,50000
PC,2,256,5000,1,10,23,143.376506,0.732,9.1925,1.1366,5000,50000
PC,2,256,5000,1,10,24,143.30513,0.726,9.9616,1.5343,5000,50000
PC,2,256,5000,1,10,25,143.334375,0.729,11.9959,1.5374,5000,50000
PC,2,256,5000,1,10,26,143.280553,0.734,10.276,1.1262,5000,50000
PC,2,256,5000,1,10,27,143.29656,0.732,7.3248,0.9703,5000,50000
PC,2,256,5000,1,10,28,143.287353,0.726,7.1583,0.9655,5000,50000
PC,2,256,5000,1,10,29,143.37099,0.727,7.0619,0.9559,5000,50000
PC,2,256,5000,1,10,30,143.438462,0.727,7.0208,1.034,5000,50000
PC,2,256,5000,1,20,1,193.642421,0.81,12.2754,1.7803,5000,100000
PC,2,256,5000,1,20,2,160.440632,0.805,11.1671,1.8286,5000,100000
PC,2,256,5000,1,20,3,157.799957,0.77,11.1978,1.8585,5000,100000
PC,2,256,5000,1,20,4,148.818913,0.771,11.1985,1.8049,5000,100000
PC,2,256,5000,1,20,5,145.19749,0.768,11.1742,1.8472,5000,100000
PC,2,256,5000,1,20,6,144.364628,0.766,11.1796,1.8654,5000,100000
PC,2,256,5000,1,20,7,143.870517,0.761,11.1856,1.8536,5000,100000
PC,2,256,5000,1,20,8,143.420058,0.76,11.2995,1.8601,5000,100000
PC,2,256,5000,1,20,9,143.155648,0.759,11.2244,1.8556,5000,100000
PC,2,256,5000,1,20,10,142.997453,0.763,11.3292,1.859,5000,100000
PC,2,256,5000,1,20,11,142.822069,0.758,11.2145,1.8099,5000,100000
PC,2,256,5000,1,20,12,142.698845,0.756,11.1847,1.7981,5000,100000
PC,2,256,5000,1,20,13,142.554987,0.749,11.1415,1.7747,5000,100000
PC,2,256,5000,1,20,14,142.528198,0.739,11.1196,1.7857,5000,100000
PC,2,256,5000,1,20,15,142.412609,0.737,11.0703,1.7857,5000,100000
PC,2,256,5000,1,20,16,142.351187,0.742,11.0501,1.7866,5000,100000
PC,2,256,5000,1,20,17,142.261702,0.729,11.0509,1.7843,5000,100000
PC,2,256,5000,1,20,18,142.20959,0.735,11.0233,1.7816,5000,100000
PC,2,256,5000,1,20,19,142.195943,0.725,11.0703,1.7894,5000,100000
PC,2,256,5000,1,20,20,142.116789,0.727,11.0939,1.7891,5000,100000
PC,2,256,5000,1,20,21,141.976322,0.728,11.1327,1.8051,5000,100000
PC,2,256,5000,1,20,22,141.936667,0.719,11.1979,1.7966,5000,100000
PC,2,256,5000,1,20,23,141.898191,0.733,11.128,1.8038,5000,100000
PC,2,256,5000,1,20,24,141.856715,0.725,11.141,1.8012,5000,100000
PC,2,256,5000,1,20,25,141.888285,0.73,11.1687,1.7868,5000,100000
PC,2,256,5000,1,20,26,141.821222,0.733,11.176,1.8102,5000,100000
PC,2,256,5000,1,20,27,141.884394,0.73,11.1558,1.7943,5000,100000
PC,2,256,5000,1,20,28,141.803072,0.732,11.1231,1.7835,5000,100000
PC,2,256,5000,1,20,29,141.833893,0.718,11.1927,1.8053,5000,100000
PC,2,256,5000,1,20,30,141.777724,0.721,11.1788,1.8099,5000,100000
PC,2,256,5000,1,50,1,193.073352,0.799,26.1999,6.3801,5000,250000
PC,2,256,5000,1,50,2,165.704602,0.772,27.3561,4.7461,5000,250000
PC,2,256,5000,1,50,3,156.876306,0.792,30.9084,5.4257,5000,250000
PC,2,256,5000,1,50,4,148.213666,0.778,26.1194,4.9178,5000,250000
PC,2,256,5000,1,50,5,145.86778,0.78,24.439,4.6202,5000,250000
PC,2,256,5000,1,50,6,144.761374,0.785,24.131,4.6468,5000,250000
PC,2,256,5000,1,50,7,143.983244,0.769,24.1157,4.6594,5000,250000
PC,2,256,5000,1,50,8,143.436838,0.775,24.2705,4.6187,5000,250000
PC,2,256,5000,1,50,9,143.007362,0.766,25.5821,5.0288,5000,250000
PC,2,256,5000,1,50,10,142.672517,0.773,27.0854,5.5863,5000,250000
PC,2,256,5000,1,50,11,142.450903,0.755,27.883,4.7958,5000,250000
PC,2,256,5000,1,50,12,142.258615,0.746,29.7281,4.9044,5000,250000
PC,2,256,5000,1,50,13,142.103207,0.733,24.7041,4.6986,5000,250000
PC,2,256,5000,1,50,14,141.955011,0.732,25.1848,4.8353,5000,250000
PC,2,256,5000,1,50,15,141.852162,0.73,28.6335,4.8329,5000,250000
PC,2,256,5000,1,50,16,141.817509,0.719,24.533,4.6519,5000,250000
PC,2,256,5000,1,50,17,141.705078,0.721,30.1176,5.8475,5000,250000
PC,2,256,5000,1,50,18,141.703538,0.74,33.5413,5.2749,5000,250000
PC,2,256,5000,1,50,19,141.68662,0.725,27.9726,4.6162,5000,250000
PC,2,256,5000,1,50,20,141.680759,0.714,24.4167,4.7093,5000,250000
PC,2,256,5000,1,50,21,141.62768,0.709,26.0186,4.7906,5000,250000
PC,2,256,5000,1,50,22,141.70998,0.694,25.0984,4.6702,5000,250000
PC,2,256,5000,1,50,23,141.673123,0.708,24.4678,4.6079,5000,250000
PC,2,256,5000,1,50,24,141.634382,0.692,24.267,4.6618,5000,250000
PC,2,256,5000,1,50,25,141.631341,0.698,24.3488,5.4133,5000,250000
PC,2,256,5000,1,50,26,141.582302,0.692,29.8541,4.8087,5000,250000
PC,2,256,5000,1,50,27,141.590132,0.677,28.5194,5.1903,5000,250000
PC,2,256,5000,1,50,28,141.570696,0.674,25.2371,4.6634,5000,250000
PC,2,256,5000,1,50,29,141.541625,0.662,24.2514,4.5903,5000,250000
PC,2,256,5000,1,50,30,141.5563,0.645,24.1709,4.722,5000,250000
BP,2,256,1000,2,0,1,1.304185,0.789,0.0871,0.047,16,0
BP,2,256,1000,2,0,2,0.522832,0.872,0.0616,0.0435,16,0
BP,2,256,1000,2,0,3,0.298839,0.871,0.068,0.0526,16,0
BP,2,256,1000,2,0,4,0.198597,0.874,0.0815,0.0586,16,0
BP,2,256,1000,2,0,5,0.143004,0.895,0.0818,0.0552,16,0
BP,2,256,1000,2,0,6,0.087478,0.895,0.069,0.0645,16,0
BP,2,256,1000,2,0,7,0.055235,0.893,0.0746,0.0805,16,0
BP,2,256,1000,2,0,8,0.039377,0.894,0.1015,0.0724,16,0
BP,2,256,1000,2,0,9,0.029121,0.892,0.069,0.0493,16,0
BP,2,256,1000,2,0,10,0.019951,0.889,0.0643,0.0491,16,0
BP,2,256,1000,2,0,11,0.013915,0.894,0.0597,0.0447,16,0
BP,2,256,1000,2,0,12,0.012152,0.89,0.0555,0.0471,16,0
BP,2,256,1000,2,0,13,0.009333,0.891,0.0607,0.0428,16,0
BP,2,256,1000,2,0,14,0.0074,0.892,0.057,0.0432,16,0
BP,2,256,1000,2,0,15,0.006234,0.892,0.0549,0.0402,16,0
BP,2,256,1000,2,0,16,0.005513,0.892,0.0521,0.0426,16,0
BP,2,256,1000,2,0,17,0.004847,0.893,0.0538,0.0466,16,0
BP,2,256,1000,2,0,18,0.004437,0.892,0.061,0.0466,16,0
BP,2,256,1000,2,0,19,0.0039,0.893,0.059,0.0451,16,0
BP,2,256,1000,2,0,20,0.003621,0.893,0.0538,0.043,16,0
BP,2,256,1000,2,0,21,0.003326,0.895,0.0538,0.0425,16,0
BP,2,256,1000,2,0,22,0.002988,0.891,0.0554,0.0438,16,0
BP,2,256,1000,2,0,23,0.002731,0.892,0.0543,0.0477,16,0
BP,2,256,1000,2,0,24,0.002512,0.893,0.0548,0.0401,16,0
BP,2,256,1000,2,0,25,0.002388,0.891,0.0502,0.0376,16,0
BP,2,256,1000,2,0,26,0.00217,0.891,0.0465,0.0374,16,0
BP,2,256,1000,2,0,27,0.002033,0.891,0.0472,0.0374,16,0
BP,2,256,1000,2,0,28,0.001866,0.892,0.0471,0.0387,16,0
BP,2,256,1000,2,0,29,0.001761,0.891,0.0474,0.0345,16,0
BP,2,256,1000,2,0,30,0.001678,0.891,0.0437,0.0345,16,0
PC,2,256,1000,2,10,1,244.58209,0.536,1.591,1.0287,1000,10000
PC,2,256,1000,2,10,2,205.024783,0.645,1.5347,1.1083,1000,10000
PC,2,256,1000,2,10,3,190.597596,0.657,1.9396,1.1031,1000,10000
PC,2,256,1000,2,10,4,181.666639,0.673,1.5381,1.0,1000,10000
PC,2,256,1000,2,10,5,175.43726,0.688,1.4638,1.0272,1000,10000
PC,2,256,1000,2,10,6,170.903852,0.71,1.6105,1.0794,1000,10000
PC,2,256,1000,2,10,7,167.376166,0.722,1.6228,1.0458,1000,10000
PC,2,256,1000,2,10,8,164.561361,0.742,1.4978,1.0199,1000,10000
PC,2,256,1000,2,10,9,162.151023,0.752,1.4884,1.0284,1000,10000
PC,2,256,1000,2,10,10,159.999413,0.759,1.6154,1.1547,1000,10000
PC,2,256,1000,2,10,11,158.311616,0.768,1.5606,1.0017,1000,10000
PC,2,256,1000,2,10,12,156.907737,0.775,1.4588,1.015,1000,10000
PC,2,256,1000,2,10,13,155.657346,0.777,1.5948,1.1315,1000,10000
PC,2,256,1000,2,10,14,154.536196,0.774,2.1107,1.775,1000,10000
PC,2,256,1000,2,10,15,153.654866,0.779,2.0862,1.1193,1000,10000
PC,2,256,1000,2,10,16,152.790485,0.769,1.8548,1.1523,1000,10000
PC,2,256,1000,2,10,17,152.045411,0.766,1.8523,1.0858,1000,10000
PC,2,256,1000,2,10,18,151.285636,0.765,1.6124,1.0509,1000,10000
PC,2,256,1000,2,10,19,150.705122,0.759,1.5625,1.0542,1000,10000
PC,2,256,1000,2,10,20,150.101649,0.761,1.627,1.0884,1000,10000
PC,2,256,1000,2,10,21,149.569502,0.758,1.6811,1.0898,1000,10000
PC,2,256,1000,2,10,22,149.106734,0.743,2.3132,1.1325,1000,10000
PC,2,256,1000,2,10,23,148.686824,0.741,1.5673,1.0381,1000,10000
PC,2,256,1000,2,10,24,148.288922,0.736,1.5386,1.0466,1000,10000
PC,2,256,1000,2,10,25,147.923406,0.732,1.6279,1.1053,1000,10000
PC,2,256,1000,2,10,26,147.566712,0.731,1.8146,1.6754,1000,10000
PC,2,256,1000,2,10,27,147.134735,0.726,2.1968,1.3472,1000,10000
PC,2,256,1000,2,10,28,146.973382,0.723,1.9041,1.1647,1000,10000
PC,2,256,1000,2,10,29,146.710978,0.725,1.8036,1.125,1000,10000
PC,2,256,1000,2,10,30,146.441879,0.729,1.845,1.1305,1000,10000
PC,2,256,1000,2,20,1,240.137184,0.646,2.4789,2.0941,1000,20000
PC,2,256,1000,2,20,2,197.893695,0.718,2.4757,1.9498,1000,20000
PC,2,256,1000,2,20,3,182.546234,0.749,2.3465,1.9565,1000,20000
PC,2,256,1000,2,20,4,173.509795,0.763,2.3452,2.7885,1000,20000
PC,2,256,1000,2,20,5,167.561085,0.785,3.4001,2.4664,1000,20000
PC,2,256,1000,2,20,6,163.237357,0.794,3.3406,2.0714,1000,20000
PC,2,256,1000,2,20,7,159.777066,0.799,2.3434,1.9783,1000,20000
PC,2,256,1000,2,20,8,157.189898,0.803,2.4482,1.9301,1000,20000
PC,2,256,1000,2,20,9,155.228672,0.809,2.4207,2.0938,1000,20000
PC,2,256,1000,2,20,10,155.132853,0.802,2.389,1.8999,1000,20000
PC,2,256,1000,2,20,11,159.079228,0.792,2.3443,1.9485,1000,20000
PC,2,256,1000,2,20,12,161.001598,0.774,2.4566,2.0242,1000,20000
PC,2,256,1000,2,20,13,157.27184,0.778,2.3186,2.0034,1000,20000
PC,2,256,1000,2,20,14,156.065638,0.774,2.4533,2.0815,1000,20000
PC,2,256,1000,2,20,15,153.855402,0.772,2.3601,1.9253,1000,20000
PC,2,256,1000,2,20,16,153.131516,0.777,2.531,2.3373,1000,20000
PC,2,256,1000,2,20,17,149.401493,0.787,2.9248,1.9439,1000,20000
PC,2,256,1000,2,20,18,147.599005,0.788,2.3159,2.0915,1000,20000
PC,2,256,1000,2,20,19,146.259151,0.786,3.4941,1.9768,1000,20000
PC,2,256,1000,2,20,20,145.346673,0.783,2.3454,1.9823,1000,20000
PC,2,256,1000,2,20,21,144.591954,0.778,2.4306,1.9709,1000,20000
PC,2,256,1000,2,20,22,144.214564,0.772,2.3523,1.9141,1000,20000
PC,2,256,1000,2,20,23,143.801583,0.779,2.3146,1.9115,1000,20000
PC,2,256,1000,2,20,24,143.829192,0.782,2.4079,1.9425,1000,20000
PC,2,256,1000,2,20,25,143.70234,0.782,2.3101,1.885,1000,20000
PC,2,256,1000,2,20,26,143.519409,0.786,2.3844,2.0062,1000,20000
PC,2,256,1000,2,20,27,143.428474,0.784,2.3541,1.8992,1000,20000
PC,2,256,1000,2,20,28,143.328175,0.778,2.3254,1.907,1000,20000
PC,2,256,1000,2,20,29,143.336754,0.774,2.3521,2.1422,1000,20000
PC,2,256,1000,2,20,30,143.102827,0.773,2.6383,1.9055,1000,20000
PC,2,256,1000,2,50,1,239.818515,0.637,4.9302,4.8107,1000,50000
PC,2,256,1000,2,50,2,196.913019,0.752,5.5239,5.199,1000,50000
PC,2,256,1000,2,50,3,181.544719,0.784,5.6121,5.2464,1000,50000
PC,2,256,1000,2,50,4,173.069691,0.794,6.5995,4.8386,1000,50000
PC,2,256,1000,2,50,5,166.922844,0.798,5.0274,5.9073,1000,50000
PC,2,256,1000,2,50,6,162.646942,0.792,5.1469,5.3463,1000,50000
PC,2,256,1000,2,50,7,159.385529,0.794,6.2265,4.9152,1000,50000
PC,2,256,1000,2,50,8,159.678858,0.788,5.5628,5.0122,1000,50000
PC,2,256,1000,2,50,9,168.38895,0.795,5.208,4.6729,1000,50000
PC,2,256,1000,2,50,10,166.561648,0.783,4.9848,4.808,1000,50000
PC,2,256,1000,2,50,11,162.435485,0.769,4.9689,4.7725,1000,50000
PC,2,256,1000,2,50,12,157.957032,0.777,5.3232,4.8087,1000,50000
PC,2,256,1000,2,50,13,155.661893,0.784,5.0142,4.6597,1000,50000
PC,2,256,1000,2,50,14,152.579535,0.792,4.9444,4.9077,1000,50000
PC,2,256,1000,2,50,15,150.377487,0.788,5.1675,4.6987,1000,50000
PC,2,256,1000,2,50,16,148.831575,0.785,4.9937,5.0247,1000,50000
PC,2,256,1000,2,50,17,147.569141,0.788,5.0525,4.9063,1000,50000
PC,2,256,1000,2,50,18,146.957687,0.778,5.2302,4.8579,1000,50000
PC,2,256,1000,2,50,19,146.408857,0.78,4.8785,4.7977,1000,50000
PC,2,256,1000,2,50,20,145.926603,0.778,4.9517,4.5965,1000,50000
PC,2,256,1000,2,50,21,145.446021,0.778,5.4304,4.7939,1000,50000
PC,2,256,1000,2,50,22,145.083126,0.78,4.8662,5.2337,1000,50000
PC,2,256,1000,2,50,23,144.805377,0.779,7.8,7.8041,1000,50000
PC,2,256,1000,2,50,24,144.699143,0.776,5.4099,5.6844,1000,50000
PC,2,256,1000,2,50,25,144.495277,0.775,6.6831,4.92,1000,50000
PC,2,256,1000,2,50,26,144.230694,0.775,5.0699,5.4331,1000,50000
PC,2,256,1000,2,50,27,144.048463,0.775,6.4211,4.6682,1000,50000
PC,2,256,1000,2,50,28,143.935025,0.771,5.3193,6.9384,1000,50000
PC,2,256,1000,2,50,29,143.887476,0.771,6.0766,5.1335,1000,50000
PC,2,256,1000,2,50,30,143.590076,0.777,6.418,6.1923,1000,50000
BP,2,256,5000,2,0,1,0.624428,0.904,0.2872,0.0415,79,0
BP,2,256,5000,2,0,2,0.273318,0.909,0.2513,0.0399,79,0
BP,2,256,5000,2,0,3,0.201579,0.914,0.2501,0.0382,79,0
BP,2,256,5000,2,0,4,0.135473,0.93,0.2528,0.0386,79,0
BP,2,256,5000,2,0,5,0.084296,0.932,0.2441,0.0384,79,0
BP,2,256,5000,2,0,6,0.055304,0.942,0.233,0.0368,79,0
BP,2,256,5000,2,0,7,0.038632,0.947,0.2452,0.0429,79,0
BP,2,256,5000,2,0,8,0.026175,0.949,0.2462,0.0396,79,0
BP,2,256,5000,2,0,9,0.012492,0.954,0.2458,0.0396,79,0
BP,2,256,5000,2,0,10,0.006676,0.951,0.3155,0.0494,79,0
BP,2,256,5000,2,0,11,0.003913,0.955,0.3102,0.0461,79,0
BP,2,256,5000,2,0,12,0.002725,0.959,0.3401,0.0447,79,0
BP,2,256,5000,2,0,13,0.002136,0.958,0.3287,0.0463,79,0
BP,2,256,5000,2,0,14,0.001798,0.961,0.3832,0.0634,79,0
BP,2,256,5000,2,0,15,0.001559,0.959,0.3872,0.0726,79,0
BP,2,256,5000,2,0,16,0.001344,0.96,0.406,0.08,79,0
BP,2,256,5000,2,0,17,0.001155,0.957,0.4286,0.0602,79,0
BP,2,256,5000,2,0,18,0.001029,0.958,0.3409,0.049,79,0
BP,2,256,5000,2,0,19,0.000922,0.96,0.3062,0.0486,79,0
BP,2,256,5000,2,0,20,0.00087,0.958,0.3179,0.0484,79,0
BP,2,256,5000,2,0,21,0.000786,0.959,0.3386,0.0434,79,0
BP,2,256,5000,2,0,22,0.000665,0.958,0.2875,0.044,79,0
BP,2,256,5000,2,0,23,0.000588,0.958,0.274,0.041,79,0
BP,2,256,5000,2,0,24,0.000557,0.956,0.2546,0.0373,79,0
BP,2,256,5000,2,0,25,0.000498,0.958,0.2314,0.0355,79,0
BP,2,256,5000,2,0,26,0.000458,0.96,0.2192,0.0347,79,0
BP,2,256,5000,2,0,27,0.000414,0.959,0.2178,0.0348,79,0
BP,2,256,5000,2,0,28,0.000387,0.958,0.2169,0.0345,79,0
BP,2,256,5000,2,0,29,0.000356,0.958,0.2174,0.0332,79,0
BP,2,256,5000,2,0,30,0.000327,0.958,0.2377,0.0365,79,0
PC,2,256,5000,2,10,1,200.807084,0.717,9.0141,1.0159,5000,50000
PC,2,256,5000,2,10,2,165.219075,0.776,8.6555,1.3118,5000,50000
PC,2,256,5000,2,10,3,155.940614,0.767,9.0593,1.1323,5000,50000
PC,2,256,5000,2,10,4,151.471419,0.74,7.7786,1.0186,5000,50000
PC,2,256,5000,2,10,5,148.848743,0.716,7.8386,1.0051,5000,50000
PC,2,256,5000,2,10,6,147.079204,0.712,8.1598,0.9764,5000,50000
PC,2,256,5000,2,10,7,145.844531,0.721,7.7149,0.9852,5000,50000
PC,2,256,5000,2,10,8,144.862133,0.729,7.9003,1.1905,5000,50000
PC,2,256,5000,2,10,9,144.094249,0.727,7.5202,1.2993,5000,50000
PC,2,256,5000,2,10,10,143.566289,0.735,8.4586,1.0171,5000,50000
PC,2,256,5000,2,10,11,143.235736,0.715,8.2088,1.0631,5000,50000
PC,2,256,5000,2,10,12,142.874511,0.713,7.8012,1.059,5000,50000
PC,2,256,5000,2,10,13,142.691652,0.708,8.1984,1.2573,5000,50000
PC,2,256,5000,2,10,14,142.454449,0.721,10.1021,3.0101,5000,50000
PC,2,256,5000,2,10,15,142.278633,0.721,10.1382,1.0159,5000,50000
PC,2,256,5000,2,10,16,142.210417,0.723,8.0397,1.0728,5000,50000
PC,2,256,5000,2,10,17,142.135349,0.723,8.8488,1.07,5000,50000
PC,2,256,5000,2,10,18,142.095207,0.726,9.208,0.9905,5000,50000
PC,2,256,5000,2,10,19,142.11707,0.72,8.1431,1.1442,5000,50000
PC,2,256,5000,2,10,20,142.084022,0.733,8.5035,1.162,5000,50000
PC,2,256,5000,2,10,21,141.96967,0.745,8.8622,0.9768,5000,50000
PC,2,256,5000,2,10,22,142.005113,0.728,8.0814,1.0154,5000,50000
PC,2,256,5000,2,10,23,141.856362,0.716,7.5834,0.9975,5000,50000
PC,2,256,5000,2,10,24,141.9344,0.709,10.6007,1.4135,5000,50000
PC,2,256,5000,2,10,25,141.933986,0.702,8.4157,1.0653,5000,50000
PC,2,256,5000,2,10,26,141.964961,0.696,8.5766,1.0133,5000,50000
PC,2,256,5000,2,10,27,142.014666,0.699,8.2621,1.0541,5000,50000
PC,2,256,5000,2,10,28,142.052274,0.703,7.9202,1.2893,5000,50000
PC,2,256,5000,2,10,29,142.061593,0.715,8.9666,1.0659,5000,50000
PC,2,256,5000,2,10,30,142.074844,0.708,8.0362,1.0299,5000,50000
PC,2,256,5000,2,20,1,192.566484,0.797,15.4277,2.6655,5000,100000
PC,2,256,5000,2,20,2,157.771672,0.793,12.4766,1.9501,5000,100000
PC,2,256,5000,2,20,3,157.525182,0.732,11.8457,1.9136,5000,100000
PC,2,256,5000,2,20,4,149.298897,0.763,11.6101,1.8768,5000,100000
PC,2,256,5000,2,20,5,143.788155,0.774,11.4907,1.8672,5000,100000
PC,2,256,5000,2,20,6,142.938417,0.774,11.4443,1.9253,5000,100000
PC,2,256,5000,2,20,7,142.498942,0.758,12.2058,1.8863,5000,100000
PC,2,256,5000,2,20,8,142.071601,0.751,11.607,1.9088,5000,100000
PC,2,256,5000,2,20,9,141.794734,0.756,11.5478,1.8858,5000,100000
PC,2,256,5000,2,20,10,141.521719,0.753,12.0311,1.964,5000,100000
PC,2,256,5000,2,20,11,141.361218,0.755,11.7163,1.8915,5000,100000
PC,2,256,5000,2,20,12,141.24251,0.748,15.6282,2.1763,5000,100000
PC,2,256,5000,2,20,13,141.106271,0.744,14.7583,2.851,5000,100000
PC,2,256,5000,2,20,14,141.017867,0.737,15.1422,1.9452,5000,100000
PC,2,256,5000,2,20,15,140.912133,0.73,13.2818,1.9101,5000,100000
PC,2,256,5000,2,20,16,140.804928,0.723,12.2612,1.9426,5000,100000
PC,2,256,5000,2,20,17,140.7592,0.738,12.1873,1.8946,5000,100000
PC,2,256,5000,2,20,18,140.673341,0.736,11.608,1.9948,5000,100000
PC,2,256,5000,2,20,19,140.680986,0.741,12.0317,1.8894,5000,100000
PC,2,256,5000,2,20,20,140.695357,0.745,11.6091,1.8878,5000,100000
PC,2,256,5000,2,20,21,140.604813,0.737,11.6056,1.9102,5000,100000
PC,2,256,5000,2,20,22,140.675425,0.748,11.5619,1.8864,5000,100000
PC,2,256,5000,2,20,23,140.588081,0.733,11.5302,1.8865,5000,100000
